132,mineral water,eggs,green tea,frozen smoothie,,,,,,,,,,,,,,,,
120,eggs,,,,,,,,,,,,,,,,,,,
174,chocolate,bacon,mint green tea,,,,,,,,,,,,,,,,,
82,red wine,frozen vegetables,french wine,champagne,green tea,,,,,,,,,,,,,,,
153,strawberries,,,,,,,,,,,,,,,,,,,
147,burgers,ham,shrimp,milk,muffins,eggs,whole wheat rice,carrots,oatmeal,pasta,low fat yogurt,,,,,,,,,
171,parmesan cheese,hot dogs,energy drink,light mayo,,,,,,,,,,,,,,,,
68,cookies,,,,,,,,,,,,,,,,,,,
114,cookies,,,,,,,,,,,,,,,,,,,
199,spaghetti,whole weat flour,,,,,,,,,,,,,,,,,,
36,fresh tuna,soup,avocado,energy bar,butter,chicken,whole wheat rice,barbecue sauce,whole weat flour,,,,,,,,,,,
2,burgers,hot dogs,melons,,,,,,,,,,,,,,,,,
191,herb & pepper,spaghetti,meatballs,chili,sandwich,,,,,,,,,,,,,,,
134,yogurt cake,,,,,,,,,,,,,,,,,,,
131,chocolate,,,,,,,,,,,,,,,,,,,
2,gums,chocolate,,,,,,,,,,,,,,,,,,
188,green tea,zucchini,,,,,,,,,,,,,,,,,,
56,tomatoes,ground beef,butter,green grapes,pancakes,cooking oil,carrots,,,,,,,,,,,,,
90,eggs,cake,fresh bread,low fat yogurt,,,,,,,,,,,,,,,,
142,ground beef,,,,,,,,,,,,,,,,,,,
128,grated cheese,mineral water,avocado,,,,,,,,,,,,,,,,,
33,spaghetti,honey,cake,green tea,,,,,,,,,,,,,,,,
173,champagne,,,,,,,,,,,,,,,,,,,
46,cookies,,,,,,,,,,,,,,,,,,,
80,shrimp,pepper,french wine,strong cheese,salmon,green grapes,pancakes,eggs,,,,,,,,,,,,
83,brownies,,,,,,,,,,,,,,,,,,,
189,ground beef,mineral water,,,,,,,,,,,,,,,,,,
168,milk,,,,,,,,,,,,,,,,,,,
15,whole wheat pasta,,,,,,,,,,,,,,,,,,,
123,burgers,ground beef,mineral water,frozen smoothie,sparkling water,light mayo,,,,,,,,,,,,,,
173,shrimp,spaghetti,salmon,chicken,,,,,,,,,,,,,,,,
131,butter,whole wheat rice,,,,,,,,,,,,,,,,,,
113,pickles,,,,,,,,,,,,,,,,,,,
162,cereals,cookies,,,,,,,,,,,,,,,,,,
137,cookies,,,,,,,,,,,,,,,,,,,
176,cookies,,,,,,,,,,,,,,,,,,,
150,frozen smoothie,,,,,,,,,,,,,,,,,,,
135,grated cheese,frozen vegetables,ground beef,cooking oil,french fries,escalope,brownies,,,,,,,,,,,,,
96,turkey,honey,cooking oil,,,,,,,,,,,,,,,,,
69,burgers,chocolate,shrimp,,,,,,,,,,,,,,,,,
118,grated cheese,shrimp,frozen vegetables,mineral water,salmon,pancakes,honey,green beans,mushroom cream sauce,gluten free bar,fresh bread,,,,,,,,,
176,pasta,,,,,,,,,,,,,,,,,,,
17,vegetables mix,asparagus,,,,,,,,,,,,,,,,,,
32,herb & pepper,spaghetti,,,,,,,,,,,,,,,,,,
58,turkey,spaghetti,mushroom cream sauce,green tea,,,,,,,,,,,,,,,,
21,turkey,frozen vegetables,pepper,avocado,muffins,white wine,toothpaste,,,,,,,,,,,,,
187,avocado,yogurt cake,,,,,,,,,,,,,,,,,,
101,ground beef,spaghetti,,,,,,,,,,,,,,,,,,
138,burgers,shrimp,frozen vegetables,tomatoes,milk,cake,chocolate,cottage cheese,,,,,,,,,,,,
46,chocolate,,,,,,,,,,,,,,,,,,,
56,spaghetti,,,,,,,,,,,,,,,,,,,
190,mineral water,black tea,eggs,whole wheat rice,,,,,,,,,,,,,,,,
141,turkey,eggs,french fries,frozen smoothie,green tea,,,,,,,,,,,,,,,
143,chocolate,champagne,,,,,,,,,,,,,,,,,,
143,tomatoes,eggs,melons,mint,green tea,,,,,,,,,,,,,,,
162,eggs,,,,,,,,,,,,,,,,,,,
140,frozen vegetables,tomatoes,,,,,,,,,,,,,,,,,,
155,spaghetti,milk,pancakes,,,,,,,,,,,,,,,,,
87,ham,eggs,cake,,,,,,,,,,,,,,,,,
82,escalope,pasta,,,,,,,,,,,,,,,,,,
140,antioxydant juice,french fries,escalope,light mayo,,,,,,,,,,,,,,,,
76,eggs,frozen smoothie,escalope,cookies,pancakes,,,,,,,,,,,,,,,
8,ground beef,spaghetti,green beans,green tea,,,,,,,,,,,,,,,,
22,fresh tuna,mineral water,milk,french fries,mushroom cream sauce,,,,,,,,,,,,,,,
15,eggs,green tea,,,,,,,,,,,,,,,,,,
20,eggs,green tea,chocolate,,,,,,,,,,,,,,,,,
38,butter,extra dark chocolate,,,,,,,,,,,,,,,,,,
166,turkey,mineral water,eggs,green tea,hot dogs,cauliflower,,,,,,,,,,,,,,
196,mineral water,pancakes,french fries,cookies,shallot,green tea,,,,,,,,,,,,,,
141,mineral water,meatballs,energy drink,,,,,,,,,,,,,,,,,
79,shrimp,ground beef,pepper,spaghetti,,,,,,,,,,,,,,,,
36,spaghetti,,,,,,,,,,,,,,,,,,,
168,sparkling water,energy drink,light mayo,,,,,,,,,,,,,,,,,
121,cookies,,,,,,,,,,,,,,,,,,,
147,escalope,fresh bread,,,,,,,,,,,,,,,,,,
51,spaghetti,,,,,,,,,,,,,,,,,,,
132,spaghetti,olive oil,chicken,eggs,green tea,,,,,,,,,,,,,,,
198,mineral water,avocado,oil,,,,,,,,,,,,,,,,,
5,milk,,,,,,,,,,,,,,,,,,,
22,chocolate,milk,eggs,french fries,,,,,,,,,,,,,,,,
77,eggs,french fries,frozen smoothie,,,,,,,,,,,,,,,,,
35,tomatoes,pepper,mineral water,milk,salmon,nonfat milk,eggs,gums,cooking oil,escalope,,,,,,,,,,
181,grated cheese,shrimp,frozen vegetables,cider,chocolate,,,,,,,,,,,,,,,
182,turkey,grated cheese,milk,black tea,chicken,chocolate,french fries,frozen smoothie,green tea,,,,,,,,,,,
58,burgers,french fries,escalope,,,,,,,,,,,,,,,,,
146,shrimp,avocado,low fat yogurt,,,,,,,,,,,,,,,,,
181,whole wheat rice,clothes accessories,cookies,,,,,,,,,,,,,,,,,
14,french fries,,,,,,,,,,,,,,,,,,,
166,cookies,,,,,,,,,,,,,,,,,,,
90,chocolate,,,,,,,,,,,,,,,,,,,
184,grated cheese,herb & pepper,,,,,,,,,,,,,,,,,,
193,vegetables mix,french fries,,,,,,,,,,,,,,,,,,
158,chocolate,ground beef,mineral water,eggs,whole wheat rice,,,,,,,,,,,,,,,
55,eggs,mushroom cream sauce,candy bars,,,,,,,,,,,,,,,,,
52,grated cheese,shrimp,ground beef,mineral water,chocolate,salt,,,,,,,,,,,,,,
136,burgers,whole wheat rice,cooking oil,escalope,,,,,,,,,,,,,,,,
178,eggs,,,,,,,,,,,,,,,,,,,
162,french fries,,,,,,,,,,,,,,,,,,,
176,ground beef,spaghetti,mineral water,,,,,,,,,,,,,,,,,
91,energy bar,,,,,,,,,,,,,,,,,,,
134,turkey,frozen vegetables,spaghetti,mineral water,eggs,antioxydant juice,french fries,frozen smoothie,,,,,,,,,,,,
43,butter,escalope,shallot,white wine,,,,,,,,,,,,,,,,
41,mineral water,soup,milk,cooking oil,,,,,,,,,,,,,,,,
79,mineral water,pancakes,low fat yogurt,,,,,,,,,,,,,,,,,
25,burgers,milk,eggs,chocolate,french fries,,,,,,,,,,,,,,,
9,cookies,,,,,,,,,,,,,,,,,,,
106,burgers,herb & pepper,frozen vegetables,tomatoes,whole wheat pasta,ground beef,spaghetti,mineral water,barbecue sauce,toothpaste,,,,,,,,,,
182,herb & pepper,spaghetti,eggs,escalope,,,,,,,,,,,,,,,,
167,extra dark chocolate,green tea,candy bars,,,,,,,,,,,,,,,,,
52,cookies,,,,,,,,,,,,,,,,,,,
135,milk,frozen smoothie,white wine,,,,,,,,,,,,,,,,,
46,burgers,french fries,cookies,strawberries,,,,,,,,,,,,,,,,
73,ground beef,pepper,mineral water,chocolate,,,,,,,,,,,,,,,,
14,cookies,,,,,,,,,,,,,,,,,,,
154,cookies,,,,,,,,,,,,,,,,,,,
90,frozen vegetables,chicken,bacon,eggs,honey,extra dark chocolate,eggplant,cottage cheese,,,,,,,,,,,,
85,frozen vegetables,spaghetti,mineral water,soup,milk,salmon,green grapes,eggs,french fries,shallot,brownies,light mayo,melons,toothpaste,,,,,,
97,shrimp,frozen vegetables,tomatoes,mineral water,meatballs,,,,,,,,,,,,,,,
136,chocolate,red wine,shrimp,spaghetti,green tea,,,,,,,,,,,,,,,
194,avocado,milk,butter,chicken,salmon,eggs,chocolate,fresh bread,,,,,,,,,,,,
160,spaghetti,milk,,,,,,,,,,,,,,,,,,
116,spaghetti,olive oil,,,,,,,,,,,,,,,,,,
40,pepper,cereals,antioxydant juice,sparkling water,shampoo,,,,,,,,,,,,,,,
24,salmon,cooking oil,carrots,,,,,,,,,,,,,,,,,
65,chocolate,red wine,tomatoes,spaghetti,butter,almonds,strong cheese,clothes accessories,green tea,hand protein bar,mint,,,,,,,,,
45,chocolate,tomatoes,mineral water,olive oil,cooking oil,low fat yogurt,zucchini,,,,,,,,,,,,,
50,pepper,cookies,green tea,,,,,,,,,,,,,,,,,
103,ham,chocolate,grated cheese,ground beef,mineral water,eggs,protein bar,,,,,,,,,,,,,
88,shrimp,tomatoes,mineral water,almonds,hot dogs,,,,,,,,,,,,,,,
18,milk,honey,,,,,,,,,,,,,,,,,,
24,white wine,,,,,,,,,,,,,,,,,,,
99,grated cheese,tomatoes,soup,blueberries,cooking oil,chili,green tea,fresh bread,low fat yogurt,,,,,,,,,,,
163,meatballs,butter,chicken,cider,whole wheat rice,green tea,,,,,,,,,,,,,,
115,green tea,mint,,,,,,,,,,,,,,,,,,
161,chocolate,frozen vegetables,nonfat milk,pancakes,blueberries,melons,salt,,,,,,,,,,,,,
91,tomatoes,ground beef,spaghetti,mineral water,,,,,,,,,,,,,,,,
156,french fries,,,,,,,,,,,,,,,,,,,
185,milk,eggs,,,,,,,,,,,,,,,,,,
149,whole wheat pasta,ground beef,milk,olive oil,champagne,cauliflower,,,,,,,,,,,,,,
151,red wine,frozen vegetables,milk,salmon,pancakes,eggs,ham,cereals,french fries,champagne,,,,,,,,,,
128,cookies,,,,,,,,,,,,,,,,,,,
197,turkey,frozen vegetables,ground beef,spaghetti,soup,olive oil,shallot,,,,,,,,,,,,,
108,energy bar,french fries,,,,,,,,,,,,,,,,,,
193,escalope,,,,,,,,,,,,,,,,,,,
71,cake,french fries,,,,,,,,,,,,,,,,,,
90,tomatoes,spaghetti,mineral water,,,,,,,,,,,,,,,,,
86,mineral water,olive oil,eggs,mint,,,,,,,,,,,,,,,,
155,red wine,ground beef,mineral water,eggs,cottage cheese,brownies,,,,,,,,,,,,,,
199,pancakes,,,,,,,,,,,,,,,,,,,
20,spaghetti,mineral water,milk,chocolate,,,,,,,,,,,,,,,,
39,oil,chocolate,cottage cheese,,,,,,,,,,,,,,,,,
128,herb & pepper,shrimp,frozen vegetables,mineral water,milk,cooking oil,barbecue sauce,green beans,fresh bread,,,,,,,,,,,
68,chocolate,,,,,,,,,,,,,,,,,,,
181,burgers,ground beef,soup,milk,olive oil,almonds,fromage blanc,pancakes,oil,pet food,french fries,mushroom cream sauce,light mayo,low fat yogurt,,,,,,
114,burgers,butter,light cream,zucchini,,,,,,,,,,,,,,,,
81,grated cheese,chocolate,soup,salmon,cooking oil,chicken,strawberries,fresh bread,low fat yogurt,,,,,,,,,,,
73,turkey,ham,,,,,,,,,,,,,,,,,,
84,olive oil,,,,,,,,,,,,,,,,,,,
51,cookies,mushroom cream sauce,,,,,,,,,,,,,,,,,,
170,grated cheese,ground beef,spaghetti,bacon,pancakes,eggs,barbecue sauce,frozen smoothie,strawberries,white wine,,,,,,,,,,
33,mineral water,eggs,gums,,,,,,,,,,,,,,,,,
40,spaghetti,mineral water,chocolate,honey,green beans,french fries,body spray,pancakes,,,,,,,,,,,,
189,mineral water,eggs,green tea,,,,,,,,,,,,,,,,,
185,shrimp,ground beef,pepper,spaghetti,pancakes,honey,body spray,,,,,,,,,,,,,
31,spaghetti,mineral water,eggs,whole wheat rice,french fries,tomato juice,low fat yogurt,,,,,,,,,,,,,
2,spaghetti,mineral water,soup,salmon,green grapes,champagne,mashed potato,cottage cheese,low fat yogurt,,,,,,,,,,,
90,herb & pepper,ground beef,tomato sauce,spaghetti,mineral water,chocolate,soup,olive oil,eggs,cake,cooking oil,,,,,,,,,
74,burgers,salmon,vegetables mix,carrots,green tea,,,,,,,,,,,,,,,
121,tomatoes,rice,oil,green tea,,,,,,,,,,,,,,,,
118,herb & pepper,ground beef,salmon,spinach,honey,protein bar,,,,,,,,,,,,,,
113,chocolate,red wine,tomato sauce,butter,chicken,salmon,french fries,salt,mint,,,,,,,,,,,
77,cookies,,,,,,,,,,,,,,,,,,,
73,burgers,tomatoes,milk,honey,french fries,,,,,,,,,,,,,,,
198,mineral water,eggs,escalope,,,,,,,,,,,,,,,,,
173,green tea,,,,,,,,,,,,,,,,,,,
35,mineral water,chocolate,,,,,,,,,,,,,,,,,,
30,herb & pepper,ground beef,spaghetti,green grapes,cake,burger sauce,cooking oil,chicken,cereals,green tea,escalope,magazines,toothpaste,mint,,,,,,
175,chocolate,,,,,,,,,,,,,,,,,,,
128,spaghetti,corn,green tea,,,,,,,,,,,,,,,,,
49,herb & pepper,shrimp,frozen vegetables,spaghetti,flax seed,fromage blanc,chocolate,french fries,magazines,,,,,,,,,,,
16,mineral water,,,,,,,,,,,,,,,,,,,
197,frozen vegetables,ground beef,almonds,fromage blanc,cooking oil,chocolate,french fries,champagne,,,,,,,,,,,,
84,light mayo,,,,,,,,,,,,,,,,,,,
108,burgers,black tea,eggs,chocolate,yogurt cake,,,,,,,,,,,,,,,
163,meatballs,pancakes,eggs,french fries,yogurt cake,,,,,,,,,,,,,,,
71,burgers,mineral water,green grapes,barbecue sauce,oatmeal,chocolate,tomato juice,,,,,,,,,,,,,
27,eggs,french fries,frozen smoothie,escalope,cottage cheese,,,,,,,,,,,,,,,
73,mineral water,eggs,corn,chocolate,honey,,,,,,,,,,,,,,,
91,shrimp,light mayo,,,,,,,,,,,,,,,,,,
87,cooking oil,,,,,,,,,,,,,,,,,,,
165,burgers,low fat yogurt,,,,,,,,,,,,,,,,,,
154,chocolate,spaghetti,mineral water,soup,pancakes,eggs,hand protein bar,,,,,,,,,,,,,
14,green tea,,,,,,,,,,,,,,,,,,,
62,frozen vegetables,eggs,melons,low fat yogurt,green tea,,,,,,,,,,,,,,,
181,spaghetti,mineral water,pancakes,cooking oil,chocolate,frozen smoothie,escalope,,,,,,,,,,,,,
106,chocolate,chili,,,,,,,,,,,,,,,,,,
51,ground beef,chocolate,cooking oil,,,,,,,,,,,,,,,,,
173,candy bars,,,,,,,,,,,,,,,,,,,
130,burgers,turkey,shrimp,spaghetti,mineral water,chocolate,soup,olive oil,muffins,eggs,cake,french fries,low fat yogurt,,,,,,,
51,turkey,,,,,,,,,,,,,,,,,,,
89,shrimp,milk,butter,pancakes,eggs,,,,,,,,,,,,,,,
54,cake,,,,,,,,,,,,,,,,,,,
98,grated cheese,mineral water,soup,olive oil,,,,,,,,,,,,,,,,
121,candy bars,,,,,,,,,,,,,,,,,,,
130,candy bars,,,,,,,,,,,,,,,,,,,
51,turkey,eggs,,,,,,,,,,,,,,,,,,
53,tomatoes,,,,,,,,,,,,,,,,,,,
105,herb & pepper,tomatoes,pepper,mineral water,cooking oil,french fries,frozen smoothie,fresh bread,,,,,,,,,,,,
194,mineral water,light cream,cooking oil,chicken,,,,,,,,,,,,,,,,
187,ground beef,mineral water,olive oil,vegetables mix,light cream,oil,brownies,melons,fresh bread,mayonnaise,candy bars,green tea,,,,,,,,
19,escalope,,,,,,,,,,,,,,,,,,,
88,mineral water,vegetables mix,french fries,fresh bread,cauliflower,,,,,,,,,,,,,,,
181,spaghetti,strawberries,,,,,,,,,,,,,,,,,,
167,mineral water,chutney,,,,,,,,,,,,,,,,,,
169,pickles,herb & pepper,shrimp,tomatoes,ground beef,mineral water,gums,bramble,rice,french fries,frozen smoothie,light mayo,mint,green tea,,,,,,
88,escalope,,,,,,,,,,,,,,,,,,,
70,energy bar,salmon,french fries,frozen smoothie,sparkling water,low fat yogurt,,,,,,,,,,,,,,
157,spaghetti,,,,,,,,,,,,,,,,,,,
147,cookies,,,,,,,,,,,,,,,,,,,
138,cookies,,,,,,,,,,,,,,,,,,,
74,eggs,,,,,,,,,,,,,,,,,,,
183,herb & pepper,,,,,,,,,,,,,,,,,,,
103,shrimp,tomatoes,chocolate,eggs,oil,french fries,escalope,mushroom cream sauce,sandwich,,,,,,,,,,,
97,eggs,extra dark chocolate,french fries,,,,,,,,,,,,,,,,,
129,yogurt cake,,,,,,,,,,,,,,,,,,,
129,turkey,french fries,,,,,,,,,,,,,,,,,,
129,mineral water,brownies,fresh bread,,,,,,,,,,,,,,,,,
156,tomatoes,strawberries,,,,,,,,,,,,,,,,,,
129,frozen vegetables,green tea,,,,,,,,,,,,,,,,,,
177,dessert wine,shrimp,spaghetti,soup,gums,,,,,,,,,,,,,,,
40,shrimp,frozen vegetables,ground beef,spaghetti,milk,olive oil,salmon,muffins,eggs,bug spray,chicken,french fries,fresh bread,low fat yogurt,,,,,,
176,turkey,tomatoes,pepper,mineral water,soup,milk,cake,pet food,,,,,,,,,,,,
190,black tea,french fries,champagne,,,,,,,,,,,,,,,,,
77,fresh tuna,ground beef,pepper,spaghetti,mineral water,olive oil,black tea,almonds,french wine,chicken,strong cheese,pancakes,bug spray,eggplant,fresh bread,,,,,
49,mineral water,champagne,,,,,,,,,,,,,,,,,,
90,spaghetti,eggs,whole wheat rice,honey,,,,,,,,,,,,,,,,
181,burgers,energy bar,eggs,champagne,brownies,green tea,,,,,,,,,,,,,,
101,milk,eggs,mint green tea,french fries,cookies,brownies,,,,,,,,,,,,,,
149,vegetables mix,,,,,,,,,,,,,,,,,,,
50,grated cheese,spaghetti,mint,,,,,,,,,,,,,,,,,
160,eggs,strawberries,,,,,,,,,,,,,,,,,,
110,cooking oil,french fries,,,,,,,,,,,,,,,,,,
171,ground beef,spaghetti,milk,butter,chicken,green tea,french fries,champagne,cookies,white wine,low fat yogurt,,,,,,,,,
61,tomatoes,,,,,,,,,,,,,,,,,,,
73,herb & pepper,tomatoes,mineral water,chocolate,soup,cooking oil,cereals,green tea,brownies,,,,,,,,,,,
30,tomatoes,mineral water,chocolate,olive oil,energy bar,low fat yogurt,zucchini,,,,,,,,,,,,,
58,chocolate,shrimp,ground beef,spaghetti,whole wheat rice,cake,hot dogs,fresh bread,,,,,,,,,,,,
198,mineral water,chocolate,low fat yogurt,,,,,,,,,,,,,,,,,
6,chocolate,shallot,,,,,,,,,,,,,,,,,,
138,burgers,shrimp,frozen vegetables,spaghetti,mineral water,chocolate,olive oil,french wine,pancakes,white wine,,,,,,,,,,
83,spaghetti,mineral water,escalope,low fat yogurt,,,,,,,,,,,,,,,,
147,frozen vegetables,milk,butter,chicken,fromage blanc,eggs,cake,cooking oil,brownies,tomato juice,,,,,,,,,,
120,burgers,cookies,green tea,,,,,,,,,,,,,,,,,
176,red wine,barbecue sauce,chili,pet food,whole weat flour,french fries,low fat yogurt,,,,,,,,,,,,,
80,mineral water,milk,chocolate,cookies,,,,,,,,,,,,,,,,
137,shrimp,tomatoes,ground beef,milk,cooking oil,white wine,,,,,,,,,,,,,,
43,mineral water,milk,olive oil,energy bar,whole wheat rice,,,,,,,,,,,,,,,
72,turkey,,,,,,,,,,,,,,,,,,,
14,honey,cottage cheese,green tea,,,,,,,,,,,,,,,,,
37,almonds,french wine,,,,,,,,,,,,,,,,,,
129,turkey,shrimp,pepper,spaghetti,soup,olive oil,green grapes,pancakes,honey,burger sauce,extra dark chocolate,,,,,,,,,
86,milk,sparkling water,asparagus,low fat yogurt,,,,,,,,,,,,,,,,
8,ground beef,spaghetti,mineral water,french wine,eggs,extra dark chocolate,,,,,,,,,,,,,,
1,eggs,,,,,,,,,,,,,,,,,,,
52,herb & pepper,red wine,mineral water,soup,milk,chicken,corn,carrots,whole weat flour,cereals,french fries,pancakes,asparagus,,,,,,,
65,eggs,,,,,,,,,,,,,,,,,,,
108,eggs,escalope,,,,,,,,,,,,,,,,,,
151,burgers,mineral water,eggs,,,,,,,,,,,,,,,,,
46,meatballs,cake,,,,,,,,,,,,,,,,,,
134,grated cheese,ground beef,mineral water,clothes accessories,french fries,tomato juice,green tea,,,,,,,,,,,,,
32,grated cheese,ground beef,spaghetti,cake,green tea,,,,,,,,,,,,,,,
200,burgers,red wine,tomatoes,spaghetti,meatballs,bacon,salmon,shampoo,,,,,,,,,,,,
179,french fries,,,,,,,,,,,,,,,,,,,
7,frozen vegetables,tomatoes,green tea,french fries,frozen smoothie,hot dogs,,,,,,,,,,,,,,
83,tomatoes,mineral water,milk,olive oil,chicken,eggs,brownies,pancakes,low fat yogurt,,,,,,,,,,,
78,shrimp,pancakes,,,,,,,,,,,,,,,,,,
156,gums,,,,,,,,,,,,,,,,,,,
175,frozen vegetables,spaghetti,cookies,,,,,,,,,,,,,,,,,
50,mineral water,olive oil,french wine,eggs,gums,antioxydant juice,low fat yogurt,,,,,,,,,,,,,
144,whole wheat pasta,spaghetti,mineral water,almonds,cooking oil,chocolate,mint,,,,,,,,,,,,,
65,fresh tuna,herb & pepper,mineral water,milk,cereals,,,,,,,,,,,,,,,
60,soup,honey,cake,french fries,hot dogs,sparkling water,brownies,strawberries,pancakes,yogurt cake,,,,,,,,,,
197,french fries,,,,,,,,,,,,,,,,,,,
20,mint,,,,,,,,,,,,,,,,,,,
164,milk,green tea,,,,,,,,,,,,,,,,,,
123,ham,tomatoes,ground beef,mineral water,salmon,,,,,,,,,,,,,,,
66,shrimp,frozen vegetables,mineral water,chocolate,soup,milk,olive oil,eggs,cake,,,,,,,,,,,
157,ground beef,,,,,,,,,,,,,,,,,,,
58,mineral water,,,,,,,,,,,,,,,,,,,
32,green tea,french fries,brownies,,,,,,,,,,,,,,,,,
199,mineral water,energy bar,salmon,cooking oil,shallot,low fat yogurt,,,,,,,,,,,,,,
130,mineral water,honey,cottage cheese,,,,,,,,,,,,,,,,,
82,burgers,frozen vegetables,mineral water,,,,,,,,,,,,,,,,,
28,mineral water,gums,,,,,,,,,,,,,,,,,,
62,frozen smoothie,,,,,,,,,,,,,,,,,,,
120,ham,frozen vegetables,ground beef,spaghetti,mineral water,chocolate,olive oil,vegetables mix,eggs,tomato juice,,,,,,,,,,
124,spaghetti,milk,cake,burger sauce,chocolate,white wine,,,,,,,,,,,,,,
30,turkey,ground beef,chocolate,escalope,,,,,,,,,,,,,,,,
185,strong cheese,vegetables mix,french fries,green tea,,,,,,,,,,,,,,,,
182,chocolate,shrimp,mineral water,milk,barbecue sauce,cereals,french fries,low fat yogurt,,,,,,,,,,,,
14,mineral water,cottage cheese,pancakes,,,,,,,,,,,,,,,,,
140,soup,olive oil,green tea,cottage cheese,honey,,,,,,,,,,,,,,,
93,cake,mint,,,,,,,,,,,,,,,,,,
152,turkey,grated cheese,butter,eggs,eggplant,chocolate,french fries,,,,,,,,,,,,,
110,chocolate,champagne,green tea,,,,,,,,,,,,,,,,,
124,green grapes,chocolate,,,,,,,,,,,,,,,,,,
54,frozen vegetables,tomatoes,ground beef,soup,milk,light cream,cooking oil,chicken,chocolate,low fat yogurt,,,,,,,,,,
194,burgers,tomatoes,eggs,cake,french fries,frozen smoothie,cookies,hot dogs,light mayo,tomato juice,,,,,,,,,,
18,mineral water,soup,eggs,,,,,,,,,,,,,,,,,
90,pickles,chocolate,energy drink,low fat yogurt,,,,,,,,,,,,,,,,
43,grated cheese,mineral water,chocolate,milk,black tea,chicken,green tea,mint,,,,,,,,,,,,
84,herb & pepper,avocado,salmon,rice,cottage cheese,magazines,green tea,,,,,,,,,,,,,
184,burgers,fresh tuna,spaghetti,energy bar,bacon,eggs,french fries,escalope,pancakes,gluten free bar,light mayo,,,,,,,,,
187,shrimp,frozen vegetables,ground beef,spaghetti,mineral water,milk,oil,cereals,french fries,champagne,frozen smoothie,low fat yogurt,,,,,,,,
36,tomatoes,mineral water,cooking oil,chocolate,,,,,,,,,,,,,,,,
89,french fries,,,,,,,,,,,,,,,,,,,
58,spaghetti,mineral water,yogurt cake,light mayo,low fat yogurt,,,,,,,,,,,,,,,
85,frozen vegetables,,,,,,,,,,,,,,,,,,,
53,mineral water,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,
5,mineral water,chicken,hot dogs,,,,,,,,,,,,,,,,,
105,fresh tuna,pancakes,cake,cottage cheese,brownies,yogurt cake,white wine,green tea,,,,,,,,,,,,
151,frozen vegetables,spaghetti,,,,,,,,,,,,,,,,,,
106,cookies,,,,,,,,,,,,,,,,,,,
73,chocolate,grated cheese,salmon,french fries,cookies,shallot,tomato juice,low fat yogurt,,,,,,,,,,,,
62,parmesan cheese,chocolate,black tea,cookies,,,,,,,,,,,,,,,,
185,mineral water,carrots,chocolate,escalope,pancakes,,,,,,,,,,,,,,,
100,turkey,burgers,fresh tuna,frozen vegetables,eggs,cake,pancakes,fresh bread,,,,,,,,,,,,
59,soup,,,,,,,,,,,,,,,,,,,
26,escalope,,,,,,,,,,,,,,,,,,,
140,herb & pepper,ground beef,oatmeal,napkins,,,,,,,,,,,,,,,,
153,shrimp,frozen vegetables,spaghetti,mineral water,milk,energy bar,chicken,chocolate,mint,,,,,,,,,,,
27,butter,low fat yogurt,,,,,,,,,,,,,,,,,,
87,hot dogs,,,,,,,,,,,,,,,,,,,
169,cookies,,,,,,,,,,,,,,,,,,,
169,grated cheese,antioxydant juice,low fat yogurt,,,,,,,,,,,,,,,,,
48,pancakes,eggs,,,,,,,,,,,,,,,,,,
101,spaghetti,eggs,cake,escalope,,,,,,,,,,,,,,,,
45,herb & pepper,shrimp,chocolate,frozen smoothie,,,,,,,,,,,,,,,,
162,burgers,tomatoes,oil,cereals,chocolate,french fries,escalope,champagne,,,,,,,,,,,,
176,salt,,,,,,,,,,,,,,,,,,,
66,turkey,frozen vegetables,ground beef,eggs,barbecue sauce,eggplant,champagne,escalope,green tea,,,,,,,,,,,
105,turkey,ground beef,olive oil,eggs,blueberries,bug spray,green tea,,,,,,,,,,,,,
23,turkey,burgers,grated cheese,pepper,spaghetti,eggs,gums,low fat yogurt,green tea,,,,,,,,,,,
91,frozen vegetables,tomatoes,milk,salmon,cake,escalope,,,,,,,,,,,,,,
173,spaghetti,,,,,,,,,,,,,,,,,,,
166,mineral water,,,,,,,,,,,,,,,,,,,
6,french fries,,,,,,,,,,,,,,,,,,,
89,chocolate,spaghetti,olive oil,almonds,salmon,vegetables mix,frozen smoothie,cottage cheese,yogurt cake,,,,,,,,,,,
69,spaghetti,olive oil,fromage blanc,pancakes,eggs,cereals,clothes accessories,yogurt cake,gluten free bar,fresh bread,green tea,,,,,,,,,
159,mineral water,,,,,,,,,,,,,,,,,,,
35,burgers,red wine,spaghetti,milk,chicken,ham,chocolate,french fries,,,,,,,,,,,,
187,burgers,frozen vegetables,mineral water,milk,olive oil,honey,chocolate,,,,,,,,,,,,,
121,grated cheese,ground beef,pepper,spaghetti,mineral water,chocolate,salmon,pancakes,eggs,escalope,cookies,fresh bread,,,,,,,,
86,chocolate,champagne,,,,,,,,,,,,,,,,,,
114,meatballs,muffins,cottage cheese,strawberries,protein bar,,,,,,,,,,,,,,,
195,french fries,light mayo,,,,,,,,,,,,,,,,,,
46,chocolate,shrimp,whole wheat pasta,ground beef,milk,french fries,,,,,,,,,,,,,,
180,turkey,frozen vegetables,avocado,butter,green grapes,cake,barbecue sauce,tomato juice,,,,,,,,,,,,
107,burgers,mineral water,chocolate,pancakes,honey,cooking oil,light mayo,hand protein bar,zucchini,green tea,,,,,,,,,,
